Codigo;Nombre_x;Ciudad;Categoria;Activo;Vendedor;Barrio;DiaVisita;Latitud;Longitud;Nombre_y;Nombre
615;TIENDA AURA;SAHAGUN;;1;101014.0;;;89.324;-75.047.608;;
616;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
616;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
616;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
616;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
617;MINI TIENDA EL VECINO;SAHAGUN;;1;101014.0;;;8.928.213;-75.061.411;;
618;TIENDA FLAMENCO;SAHAGUN;;1;101014.0;;;8.946.088;-75.049.284;;
619;TIENDA Y ESTADERO DOÑA EMY;SAHAGUN;;1;101014.0;;;8.966.912;-7.505.211;;
620;TIENDA BELEN;SAHAGUN;;1;101014.0;LA CRUZ;;89.399.667;-75.442.958;TIENDA BELEN;
621;TIENDA EL INNOVADOR ;SAHAGUN;;1;101014.0;EL PRADO;;8.943.455;-754.437.818;TIENDA EL INNOVADOR;
622;TIENDA EL JUNIOR;SAHAGUN;;1;101014.0;;;8.930.072;-75.022.176;;
623;SUPER TIENDA Y HELADERIA ESCARCHA;SAHAGUN;;1;101014.0;;;8.928.603;-75.049.499;;
624;TIENDA LA CRUZ;SAHAGUN;;1;101014.0;LA CRUZ;;89.399.555;-754.436.772;TIENDA LA CRUZ;
625;TIENDA EL MANE;SAHAGUN;;1;101014.0;;;894.628;-75.040.461;;
626;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.447.774;-754.361.804;TIENDA LA AMISTAD;
626;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Jueves;89.447.774;-754.361.804;TIENDA LA AMISTAD;
627;TIENDA MATY;SAHAGUN;;1;101014.0;;;8.924.524;-75.032.732;;
628;TIENDA EL MANA;SAHAGUN;;1;101014.0;SAN JUAN;Miércoles;89.499.477;-754.375.169;TIENDA EL MANA;
629;TIENDA ACUARELA;SAHAGUN;;1;101014.0;SAN RAFAEL;;89.387.575;-754.403.697;TIENDA ACUARELA;
630;TIENDA SEGRIT;SAHAGUN;;1;101014.0;;;8.931.427;-75.060.696;;
631;TIENDA SANTIAGO;SAHAGUN;;1;101014.0;;;8.922.997;-75.046.627;;
632;TIENDA LA ESCARLATA;SAHAGUN;;1;101014.0;;;8.949.412;-75.066.945;;
633;TIENDA MARY;SAHAGUN;;1;101014.0;;;8.959.946;-75.047.566;;
634;TIENDA RANDY;SAHAGUN;;1;101014.0;EL PRADO;;89.419.821;-754.409.514;TIENDA RANDY;
635;TIENDA LOZANO;SAHAGUN;;1;101014.0;EL PRADO;;89.420.414;-754.411.726;TIENDA LOZANO;
636;TIENDA CAROLINA;SAHAGUN;;1;101014.0;LAS ALPUJARRAS;Miércoles;8.937.020.799.999.990;-754.260.777;TIENDA CAROLINA;
637;TIENDA PERENCHE;SAHAGUN;;1;101014.0;;;8.928.932;-75.061.134;;
638;TIENDA EL MOLINO;SAHAGUN;;1;101014.0;;;8.964.259;-75.022.924;;
639;TIENDA DONDE PELLO;SAHAGUN;;1;101014.0;;;8.939.835;-75.056.693;;
640;TIENDA DIANA;SAHAGUN;;1;101014.0;CENTRO;Miércoles;89.484.491;-754.455.034;TIENDA DIANA;
641;TIENDA AVI;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;89.438.623;-754.393.987;TIENDA AVI;
641;TIENDA AVI;SAHAGUN;;1;101014.0;SAN ROQUE;Jueves;89.438.623;-754.393.987;TIENDA AVI;
642;TIENDA LA MUÑE;SAHAGUN;;1;101014.0;EL PRADO;Miércoles;89.437.034;-754.403.341;TIENDA LA MUÑE;
643;TIENDA MI REDENTOR;SAHAGUN;;1;101014.0;;;895.337;-75.049.793;;
644;TIENDA DANIELA;SAHAGUN;;1;101014.0;EL PRADO;Miércoles;89.440.183;-754.409.886;TIENDA DANIELA;
645;TIENDA NANDO;SAHAGUN;;1;101014.0;;;8.922.439;-75.062.422;;
646;TIENDA MIRAMAR;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.453.693;-754.365.002;TIENDA MIRAMAR;
647;TIENDA J Y H;SAHAGUN;;1;101014.0;;;8.956.968.999.999.990;-75.037.284;;
648;RESTAURANTE EL VIEJO BAUL;SAHAGUN;;1;101014.0;;;8.922.525;-75.059.131;;
649;TIENDA LA BENDICIÓN;SAHAGUN;;1;101014.0;;;8.932.724;-75.036.635;;
650;TIENDA J.J;SAHAGUN;;1;101014.0;;;8.922.156;-75.065.025;;
651;TIENDA EL POBRE DANI;SAHAGUN;;1;101014.0;;;8.961.166;-75.061.303;;
652;TIENDA DIOS ES AMOR;SAHAGUN;;1;101014.0;EL TRIUNFO;;89.264.604;-754.473.038;TIENDA DIOS ES AMOR;
653;TIENDA EL FLACO;SAHAGUN;;1;101014.0;EL TRIUNFO;;89.273.692;-754.472.341;TIENDA EL FLACO;
654;TIENDA LA AMERICANA;SAHAGUN;;1;101014.0;;;8.957.283;-75.027.445;;
655;TIENDA LA BENDICIÓN;SAHAGUN;;1;101014.0;;;8.962.681;-75.050.371;;
656;TIENDA ROSARIO;SAHAGUN;;1;101014.0;EL TRIUNFO;;89.272.483;-754.467.828;TIENDA ROSARIO;
657;TIENDA SIMON;SAHAGUN;;1;101014.0;;;8.935.827;-75.025.413;;
658;SUPERTIENDA LA BENDICIÓN;SAHAGUN;;1;101014.0;;;892.182;-75.065.955;;
659;VARIEDADES MARTA;SAHAGUN;;1;101014.0;RANCHERIA;;89.039.857;-754.519.407;VARIEDADES MARTA;
660;TIENDA LOS VECINOS;SAHAGUN;;1;101014.0;RANCHERIA;;89.038.251;-754.521.506;TIENDA LOS VECINOS;
661;TIENDA EYLI;SAHAGUN;;1;101014.0;;;8.942.241;-75.025.596;;
662;TIENDA RUBIELA;SAHAGUN;;1;101014.0;;;8.962.042;-75.053.139;;
663;TIENDA NIÑA VALE;SAHAGUN;;1;101014.0;;;8.934.141;-75.051.245;;
664;TIENDA J. ALEJANDRO;SAHAGUN;;1;101014.0;;;8.950.685;-75.056.827;;
665;TIENDA LOS PIMIENTO;SAHAGUN;;1;101014.0;;;8.952.377;-75.049.759;;
666;TIENDA LOS TOTUMOS;SAHAGUN;;1;101014.0;RANCHERIA;;89.067.055;-754.503.609;TIENDA LOS TOTUMOS;
667;TIENDA EL CAMPITO;SAHAGUN;;1;101014.0;;;8.935.893;-75.022.807;;
668;TIENDA MERCAECONOMIA # 2;SAHAGUN;;1;101014.0;;;895.935;-75.063.224;;
669;SAI BLANCA;SAHAGUN;;1;101014.0;RANCHERIA;;89.070.278;-754.480.284;SAI BLANCA;
670;TIENDA LOS HAITÍ;SAHAGUN;;1;101014.0;;;8.965.898;-75.030.237;;
671;KIOSCO EL OLIVO;SAHAGUN;;1;101014.0;;;8.942.431;-75.069.107;;
672;TIENDA MERCAECONOMIA LAZ;SAHAGUN;;1;101014.0;;;8.934.604;-75.043.148;;
673;TIENDA LA PANTERA;SAHAGUN;;1;101014.0;;;8.952.844;-75.057.336;;
674;TIENDA EL BUEN PRECIO;SAHAGUN;;1;101014.0;;;8.928.138;-75.028.483;;
675;TIENDA LA 10;SAHAGUN;;1;101014.0;;;897.039;-75.043.945;;
676;TIENDA LA ESPERANZA;SAHAGUN;;1;101014.0;BRISAS;;89.104.736;-754.461.679;TIENDA LA ESPERANZA;
677;HOTEL ISLA PALMA;SAHAGUN;;1;101014.0;;;892.209;-75.024.515;;
678;TIENDA EL PEYO;SAHAGUN;;1;101014.0;;;8.927.058;-75.041.404;;
679;TIENDA EL ÉXITO;SAHAGUN;;1;101014.0;;;8.934.873;-75.042.521;;
680;TIENDA DAMARIS;SAHAGUN;;1;101014.0;;;8.953.741;-75.028.743;;
681;TIENDA SAN JOSE;SAHAGUN;;1;101014.0;SAN JOSE;Jueves;89.567.246;-754.476.133;TIENDA SAN JOSE;
681;TIENDA SAN JOSE;SAHAGUN;;1;101014.0;SAN JOSE;Jueves;89.567.246;-754.476.133;TIENDA SAN JOSE;
682;TIENDA DON FIDEL;SAHAGUN;;1;101014.0;BRISAS;;89.167.106;-754.439.591;TIENDA DON FIDEL;
683;TIENDA EL PROGRESO;SAHAGUN;;1;101014.0;;;8.928.014;-75.025.229;;
684;TIENDA K Y E;SAHAGUN;;1;101014.0;BRISAS;;89.179.659;-754.439.528;TIENDA K y E;
685;TIENDA EL OASIS;SAHAGUN;;1;101014.0;;;8.951.196;-75.036.978;;
686;TIENDA M Y P;SAHAGUN;;1;101014.0;BRISAS;;89.197.144;-754.436.218;TIENDA M y P;
687;TIENDA JUNIOR;SAHAGUN;;1;101014.0;;;8.942.109;-75.051.073;;
688;TIENDA E Y E;SAHAGUN;;1;101014.0;;;8.947.116;-75.067.882;;
689;TIENDA JOSÉ;SAHAGUN;;1;101014.0;;;8.929.484;-75.033.328;;
690;TIENDA LAZ;SAHAGUN;;1;101014.0;;;892.531;-75.040.072;;
691;TIENDA PUNTO VERDE;SAHAGUN;;1;101014.0;VENECIA;;8.934.471;-754.479.757;TIENDA PUNTO VERDE;
692;TIENDA LA COSTEÑA;SAHAGUN;;1;101014.0;VENECIA;;89.338.636;-754.487.204;TIENDA LA COSTEÑA;
693;SURTITIENDA VENECIA;SAHAGUN;;1;101014.0;;;8.957.122;-75.055.374;;
694;TIENDA ROSADA;SAHAGUN;;1;101014.0;VENECIA;;89.351.321;-754.462.447;TIENDA ROSADA;
695;TIENDA EL PALMA;SAHAGUN;;1;101014.0;VENECIA;;89.345.717;-754.465.511;TIENDA EL PALMA;
696;TIENDA LA NUEVA;SAHAGUN;;1;101014.0;VENECIA;;89.343.054;-754.468.475;TIENDA LA NUEVA;
697;TIENDA LOS HNOS. ARGUMEDO;SAHAGUN;;1;101014.0;;;8.922.729;-75.057.117;;
698;TIENDA VENECIA;SAHAGUN;;1;101014.0;VENECIA;;89.338.259;-754.444.677;TIENDA VENECIA;
699;TIENDA Y CARNICERÍA A Y E;SAHAGUN;;1;101014.0;;;8.945.988;-75.040.388;;
700;TIENDA LA ECONOMÍA;SAHAGUN;;1;101014.0;;;8.937.882;-75.031.684;;
701;TIENDA EL BUEN PASTOR;SAHAGUN;;1;101014.0;;;89.265;-75.066.473;;
702;TIENDA LA PRINCIPAL;SAHAGUN;;1;101014.0;;;8.957.578.999.999.990;-75.045.455;;
703;TIENDA KIOSCO ROJO;SAHAGUN;;1;101014.0;;;895.559;-75.048.489;;
704;TIENDA LOS RECUERDOS DE ELLA;SAHAGUN;;1;101014.0;;;893.349;-75.029.275;;
705;TIENDA EMMANUEL;SAHAGUN;;1;101014.0;;;8.961.141;-75.035.495;;
706;TIENDA DONDE LIGIA;SAHAGUN;;1;101014.0;;;8.934.777;-75.040.718;;
707;TIENDA EL MESON DE AMY;SAHAGUN;;1;101014.0;;;8.939.219;-75.065.651;;
708;RESTAURANTE LA BONGA;SAHAGUN;;1;101014.0;;;8.967.036;-75.063.389;;
709;MI KIOSCO;SAHAGUN;;1;101014.0;;;8.968.682;-7.504.793;;
710;RESTAURANTE EL PAISA No 1;SAHAGUN;;1;101014.0;;;8.930.427;-75.043.135;;
711;RESTAURANTE LA CUCHARA DE LIBIA;SAHAGUN;;1;101014.0;;;8.964.817;-75.033.619;;
712;KIOSCO AZUL;SAHAGUN;;1;101014.0;;;8.961.498;-75.037.291;;
713;TIENDA DONDE JOSE;SAHAGUN;;1;101014.0;;;8.955.784;-7.502.777;;
714;TIENDA DONDE JESUS;SAHAGUN;;1;101014.0;;;8.933.653;-75.045.759;;
715;TIENDA SANTA LUCÍA 2;SAHAGUN;;1;101014.0;;;893.223;-75.020.847;;
716;TIENDA TAURO;SAHAGUN;;1;101014.0;;;8.968.373;-75.068.259;;
717;TIENDA ÉRICA MARCELA;SAHAGUN;;1;101014.0;;;8.956.449;-75.023.968;;
718;TIENDA DONDE MIRIAN;SAHAGUN;;1;101014.0;;;8.930.199;-75.041.833;;
719;TIENDA NO HAY COMO DIOS;SAHAGUN;;1;101014.0;SANTA LUCIA;;89.290.498;-7.544.216;TIENDA NO HAY COMO DIOS;
720;TIENDA KATTY;SAHAGUN;;1;101014.0;;;8.956.041;-75.055.363;;
721;TIENDA CHECHO;SAHAGUN;;1;101014.0;;;896.739;-75.021.677;;
722;TIENDA DAVO;SAHAGUN;;1;101014.0;SANTA LUCIA;;89.304.932;-754.426.526;TIENDA DAVO;
723;TIENDA LA COSTEÑA;SAHAGUN;;1;101014.0;VENECIA;;89.338.636;-754.487.204;TIENDA LA COSTEÑA;
724;TIENDA EL ÉXITO;SAHAGUN;;1;101014.0;;;8.937.125;-75.028.784;;
725;TIENDA JESUS DE NAZARETH;SAHAGUN;;1;101014.0;;;892.302;-75.040.417;;
726;TIENDA LA UNIÓN;SAHAGUN;;1;101014.0;;;893.267;-75.064.202;;
727;TIENDA PUNTO ROJO;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;8.946.857;-75.440.599;TIENDA PUNTO ROJO;
728;TIENDA LA FE;SAHAGUN;;1;101014.0;NUEVA GRANADA;Miércoles;89.527.218;-754.510.194;TIENDA LA FE;
728;TIENDA LA FE;SAHAGUN;;1;101014.0;NUEVA GRANADA;Jueves;89.527.218;-754.510.194;TIENDA LA FE;
729;TIENDA LA 14;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;89.456.478;-75.441.284;TIENDA LA 14;
730;GRANERO ONALPE;SAHAGUN;;1;101014.0;;;8.925.018;-75.035.416;;
731;SUPERTIENDA SAN ROQUE;SAHAGUN;;1;101014.0;;;8.938.164;-75.033.992;;
732;TIENDA Y MISCELÁNEA RODRIGUEZ;SAHAGUN;;1;101014.0;;;8.924.438;-75.054.465;;
733;PANADERÍA RICO PAN;SAHAGUN;;1;101014.0;;;8.948.145;-75.030.694;;
734;TIENDA EL BARATON;SAHAGUN;;1;101014.0;;;8.937.108;-75.038.935;;
735;TIENDA D. A.;SAHAGUN;;1;101014.0;;;8.965.469;-75.039.437;;
736;TIENDA LA BENDICION DE DIOS;SAHAGUN;;1;101014.0;LAS AMERICAS;;89.490.625;-75.454.401;TIENDA LA BENDICION DE DIOS;
737;TIENDA LETICIA;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;89.447.731;-754.375.074;TIENDA LETICIA;
738;TIENDA LA PROVINCIANA;SAHAGUN;;1;101014.0;;;8.964.675;-75.069.167;;
739;TIENDA DARIZ;SAHAGUN;;1;101014.0;;;8.964.905;-75.043.783;;
740;TIENDA MIRAMAR;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.453.693;-754.365.002;TIENDA MIRAMAR;
741;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.447.774;-754.361.804;TIENDA LA AMISTAD;
741;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Jueves;89.447.774;-754.361.804;TIENDA LA AMISTAD;
742;TIENDA EL ESQUINAZO;SAHAGUN;;1;101014.0;;;8.968.123;-75.030.291;;
743;TIENDA SANTI;SAHAGUN;;1;101014.0;ANDRES RODRIGUEZ;Miércoles;89.461.148;-754.320.498;TIENDA SANTI;
744;TIENDA EL PAISA;SAHAGUN;;1;101014.0;MIRAFLORES;;89.526.357;-754.566.453;TIENDA EL PAISA;
745;TIENDA MERCATODO;SAHAGUN;;1;101014.0;;;8.959.529;-75.050.133;;
746;TIENDA EL DESCANSO;SAHAGUN;;1;101014.0;;;8.945.164;-75.038.855;;
747;TIENDA PUNTO ROJO;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;8.946.857;-75.440.599;TIENDA PUNTO ROJO;
748;TIENDA LAS MELLAS;SAHAGUN;;1;101014.0;IRLANDA;Miércoles;89.436.434;-754.319.438;TIENDA LAS MELLAS;
749;TIENDA DIOS TE BENDIGA;SAHAGUN;;1;101014.0;IRLANDA;Miércoles;89.435.285;-754.309.792;TIENDA DIOS TE BENDIGA;
750;TIENDA EMY;SAHAGUN;;1;101014.0;;;8.964.854;-75.021.026;;
751;TIENDA LAS DOS MARIAS;SAHAGUN;;1;101014.0;IRLANDA;Miércoles;89.420.311;-75.428.973;TIENDA LAS DOS MARIAS;
752;TIENDA L Y L;SAHAGUN;;1;101014.0;LAS ALPUJARRAS;Miércoles;89.387.648;-754.279.109;TIENDA L y L;
753;TIENDA EL MÚSICO;SAHAGUN;;1;101014.0;;;8.959.584;-75.049.342;;
754;TIENDA Y VARIEDADES ALPUJARRA;SAHAGUN;;1;101014.0;;;8.942.238;-75.033.351;;
755;TIENDA R Y J;SAHAGUN;;1;101014.0;;;8.933.109;-75.064.706;;
756;TIENDA KARINA;SAHAGUN;;1;101014.0;;;8.938.901;-75.055.868;;
757;TIENDA LA CACHACA;SAHAGUN;;1;101014.0;;;8.935.985;-7.505.855;;
758;TIENDA EL PORVENIR;SAHAGUN;;1;101014.0;;;8.923.275;-75.069.336;;
759;TIENDA EL TOTI;SAHAGUN;;1;101014.0;;;8.970.556;-75.048.841;;
760;TIENDA MIRAMAR;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.453.693;-754.365.002;TIENDA MIRAMAR;
761;TIENDA NANDO;SAHAGUN;;1;101014.0;;;8.940.386;-75.036.248;;
762;TIENDA DIANA;SAHAGUN;;1;101014.0;CENTRO;Miércoles;89.484.491;-754.455.034;TIENDA DIANA;
763;TIENDA AVI;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;89.438.623;-754.393.987;TIENDA AVI;
763;TIENDA AVI;SAHAGUN;;1;101014.0;SAN ROQUE;Jueves;89.438.623;-754.393.987;TIENDA AVI;
764;TIENDA LA MUÑE;SAHAGUN;;1;101014.0;EL PRADO;Miércoles;89.437.034;-754.403.341;TIENDA LA MUÑE;
765;TIENDA MI REDENTOR;SAHAGUN;;1;101014.0;;;8.932.083;-75.022.732;;
766;TIENDA SAMARA;SAHAGUN;;1;101014.0;NUEVA GRANADA;;89.523.784;-754.524.202;TIENDA SAMARA;
767;TIENDA EL RETORNO;SAHAGUN;;1;101014.0;NUEVA GRANADA;;89.532.093;-754.501.698;TIENDA EL RETORNO;
768;SUPERTIENDA JOCHE;SAHAGUN;;1;101014.0;;;8.968.407;-7.504.686;;
769;TIENDA LA IDEAL;SAHAGUN;;1;101014.0;;;8.951.841;-75.061.878;;
770;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.447.774;-754.361.804;TIENDA LA AMISTAD;
770;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Jueves;89.447.774;-754.361.804;TIENDA LA AMISTAD;
771;TIENDA LA MISMITA;SAHAGUN;;1;101014.0;SAN PEDRO;;89.498.881;-754.498.995;TIENDA LA MISMITA;
772;TIENDA MARSOL;SAHAGUN;;1;101014.0;;;8.968.307;-75.037.748;;
773;TIENDA ANGELES;SAHAGUN;;1;101014.0;;;8.951.557;-75.044.596;;
774;TIENDA LA ESPECIAL;SAHAGUN;;1;101014.0;;;8.932.703;-75.061.404;;
775;TIENDA LA ESQUINA;SAHAGUN;;1;101014.0;;;8.932.193.999.999.990;-75.060.908;;
776;TIENDA LA FAVORITA;SAHAGUN;;1;101014.0;;;8.960.149;-75.052.724;;
777;TIENDA EL BUEN GUSTO;SAHAGUN;;1;101014.0;SAN PEDRO;;895.177;-75.448.313;TIENDA EL BUEN GUSTO;
778;VARIEDADES MARY;SAHAGUN;;1;101014.0;SAN PEDRO;;89.516.199;-754.480.438;VARIEDADES MARY;
779;PANADERIA MAQ PAN;SAHAGUN;;1;101014.0;;;8.970.915;-75.061.535;;
780;SUPERMERCADO MERKEFULL;SAHAGUN;;1;101014.0;;;8.940.982;-75.032.318;;
781;PANADERIA RICO PAN;SAHAGUN;;1;101014.0;;;8.955.971;-75.062.535;;
782;TIENDA EL CARMEN;SAHAGUN;;1;101014.0;;;8.961.962;-75.059.008;;
783;ABASTOS LA BENDICION;SAHAGUN;;1;101014.0;SAN PEDRO;;89.487.369;-754.493.095;ABASTOS LA BENDICION;
784;PROVEEDORA EL SANTUARIO;SAHAGUN;;1;101014.0;;;8.950.817;-75.041.226;;
785;TIENDA EXITO;SAHAGUN;;1;101014.0;;;8.925.744;-75.026.357;;
786;TIENDA EL JUNIOR;SAHAGUN;;1;101014.0;;;893.445;-75.063.754;;
787;PROVEEDORA EL CARRIEL PAISA;SAHAGUN;;1;101014.0;;;8.965.607;-75.022.447;;
788;TIENDA MARIA;SAHAGUN;;1;101014.0;SAN PEDRO;;89.482.004;-754.483.053;TIENDA MARIA;
789;TIENDA HUGO;SAHAGUN;;1;101014.0;;;8.953.932;-75.042.687;;
790;TIENDA LA 14;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;89.456.478;-75.441.284;TIENDA LA 14;
791;CAFETERIA BOCADITOS;SAHAGUN;;1;101014.0;;;8.925.519;-75.049.807;;
792;TIENDA LA ECONOMIA;SAHAGUN;;1;101014.0;SAN PEDRO;Jueves;89.500.567;-754.477.598;TIENDA LA ECONOMIA;
793;SUPERTIENDA PA TODOS;SAHAGUN;;1;101014.0;;;8.939.804;-75.057.242;;
794;DEPOSITO MERCA ANTIOQUIA;SAHAGUN;;1;101014.0;;;8.957.341;-75.045.436;;
795;TIENDA LA FORTALEZA;SAHAGUN;;1;101014.0;;;8.925.222;-75.059.221;;
796;PANADERIA DELITORTAS;SAHAGUN;;1;101014.0;AVENIDA;;89.570.548;-754.519.796;PANADERIA DELITORTAS;
797;DESECHABLES CENTENARIO;SAHAGUN;;1;101014.0;CENTENARIO;;8.951.402.999.999.990;-754.461.136;DESECHABLES CENTENARIO;
798;SALSAMENTARIA EL TIO CANO;SAHAGUN;;1;101014.0;;;8.945.199;-7.504.061;;
799;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
799;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
799;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
799;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
800;TIENDA KINCAYA;SAHAGUN;;1;101014.0;BOSQUE CENTRO;;89.475.386;-754.468.811;TIENDA KINCAYA;
801;TIENDA LOS GEMELOS;SAHAGUN;;1;101014.0;;;8.955.071;-75.041.943;;
802;LOLO VARIEDADES ;SAHAGUN;;1;101014.0;SAN PEDRO;;89.447.649;-754.488.877;LOLO VARIEDADES;
803;GRANERO EL CAMPESINO;SAHAGUN;;1;101014.0;;;8.961.041;-75.037.307;;
804;DISTRIBUCIONES PLASTIPAISA;SAHAGUN;;1;101014.0;;;8.963.699;-75.026.865;;
805;DEPOSITO LA MANO DE DIOS;SAHAGUN;;1;101014.0;SAN PEDRO;;89.452.994;-754.481.873;DEPOSITO LA MANO DE DIOS;
806;GRANERO EL SANTUARIO # 1;SAHAGUN;;1;101014.0;;;8.956.044;-75.036.223;;
807;PROVEEDORA EL CARRIELITO # 2;SAHAGUN;;1;101014.0;;;8.952.101;-75.032.594;;
808;TIENDA LOS BISCOCHOS;SAHAGUN;;1;101014.0;SAN PEDRO;;89.446.665;-754.470.614;TIENDA LOS BISCOCHOS;
809;TIENDA VILLA RICA;SAHAGUN;;1;101014.0;;;8.964.762;-75.068.768;;
810;LLANERA Y RESTAURANTE CORRALEJA;SAHAGUN;;1;101014.0;;;8.962.461;-75.063.787;;
811;VARIEDADES MAYE;SAHAGUN;;1;101014.0;;;8.937.926;-75.033.055;;
812;TIENDA LOS GEMELOS # 2;SAHAGUN;;1;101014.0;;;8.929.208;-75.029.332;;
813;DEPOSITO LA KOLMENA;SAHAGUN;;1;101014.0;;;8.962.776.999.999.990;-75.044.857;;
814;DEPOSITO JHON GOMEZ;SAHAGUN;;1;101014.0;CENTRO;;8.948.986;-754.444.862;DEPOSITO JHON GOMEZ;
815;POLLO CENTRAL;SAHAGUN;;1;101014.0;CENTRO;;89.490.211;-754.445.945;POLLO CENTRAL;
816;GRANERO LA OCTAVA;SAHAGUN;;1;101014.0;;;8.952.761;-7.505.724;;
817;DEPOSITO ANTIOQUIA;SAHAGUN;;1;101014.0;;;895.287;-75.043.231;;
818;DEPOSITO ANTIOQUIA # 2;SAHAGUN;;1;101014.0;;;8.960.162;-75.064.881;;
819;DEPOSITO Y MERCADO ANTIOQUIA # 4;SAHAGUN;;1;101014.0;;;8.959.221;-75.043.167;;
820;TIENDA DIANA;SAHAGUN;;1;101014.0;CENTRO;Miércoles;89.484.491;-754.455.034;TIENDA DIANA;
821;PANADERIA RICKY PAN;SAHAGUN;;1;101014.0;;;896.932;-75.053.136;;
822;PANADERIA MEKATO;SAHAGUN;;1;101014.0;;;8.952.801;-75.023.629;;
823;ABASTOS LOS PAISITAS;SAHAGUN;;1;101014.0;;;8.926.295;-75.023.369;;
824;PROVEEDORA LA ESTACION;SAHAGUN;;1;101014.0;;;8.955.564;-75.066.838;;
825;TIENDA LA VIRGEN;SAHAGUN;;1;101014.0;GALILLO LARGO;Jueves;89.668.349;-754.518.354;TIENDA LA VIRGEN;
826;TIENDA LUIS;SAHAGUN;;1;101014.0;;;8.936.218;-75.034.821;;
827;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
827;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
827;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
827;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
828;TENNOCEL TIENDA;SAHAGUN;;1;101014.0;;;8.924.538;-75.041.121;;
829;TIENDA MARCELA;SAHAGUN;;1;101014.0;;;8.938.464;-75.039.184;;
830;TIENDA SALOCELL;SAHAGUN;;1;101014.0;;;8.923.456.999.999.990;-75.026.653;;
831;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
831;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
831;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
831;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
832;TIENDA LOS LAURELES;SAHAGUN;;1;101014.0;NUEVA ESPERANZA;Jueves;89.612.906;-754.503.528;TIENDA LOS LAURELES;
833;TIENDA JJ;SAHAGUN;;1;101014.0;;;8.969.844;-75.021.786;;
834;TIENDA EL LIDER;SAHAGUN;;1;101014.0;;;8.958.653;-75.063.726;;
835;TIENDA NUEVA ESPERANZA;SAHAGUN;;1;101014.0;;;8.959.083;-75.069.001;;
836;TIENDA DANIELA;SAHAGUN;;1;101014.0;EL PRADO;Miércoles;89.440.183;-754.409.886;TIENDA DANIELA;
